transaction_id,transaction_date,client_id,category,status,amount
TXN-003242,2026-03-07,Client_1007,Bills Payment,success,5260.46
TXN-003243,2026-03-05,Client_1002,Subscription,success,4231.43
TXN-003244,2026-03-13,Client_1002,Bills Payment,success,495.49
TXN-003245,2026-02-05,Client_1007,Bank Transfer,success,8087.43
TXN-003246,2026-04-28,Client_1006,Bank Transfer,success,6092.43
TXN-003247,2026-04-28,Client_1005,Subscription,success,3922.33
TXN-003248,2026-04-22,Client_1010,Retail,failed,6091.53
TXN-003249,2026-03-26,Client_1010,Bills Payment,success,1000.78
TXN-003250,2026-03-04,Client_1006,Retail,success,6350.52
TXN-003251,2026-02-02,Client_1005,Bank Transfer,success,5984.89
TXN-003252,2026-01-30,Client_1006,Bank Transfer,failed,5703.55
TXN-003253,2026-02-14,Client_1005,Bills Payment,success,5224.95
TXN-003254,2026-02-22,Client_1005,Bank Transfer,success,6729.88
TXN-003255,2026-01-25,Client_1010,Bills Payment,success,6914.49
TXN-003256,2026-01-25,Client_1006,Retail,success,2124.2
TXN-003257,2026-03-01,Client_1010,Retail,success,7273.47
TXN-003258,2026-04-23,Client_1005,Bills Payment,success,7920.46
TXN-003259,2026-04-17,Client_1006,Bills Payment,failed,8114.82
TXN-003260,2026-02-17,Client_1004,Subscription,success,2780.33
TXN-003261,2026-03-14,Client_1008,Retail,success,2621.78
TXN-003262,2026-01-10,Client_1005,E-commerce,refunded,8149.83
TXN-003263,2026-02-20,Client_1001,E-commerce,success,9347.81
TXN-003264,2026-04-29,Client_1008,Subscription,failed,5551.38
TXN-003265,2026-04-16,Client_1005,Retail,success,2071.98
TXN-003266,2026-01-07,Client_1007,Subscription,success,4816.04
TXN-003267,2026-02-19,Client_1006,E-commerce,success,1316.87
TXN-003268,2026-04-08,Client_1001,E-commerce,success,2845.82
TXN-003269,2026-03-12,Client_1009,Bank Transfer,success,1049.32
TXN-003270,2026-04-06,Client_1007,Bills Payment,success,6636.94
TXN-003271,2026-01-08,Client_1001,E-commerce,success,6281.16
TXN-003272,2026-02-05,Client_1005,Subscription,success,2282.33
TXN-003273,2026-03-19,Client_1010,Bank Transfer,failed,3600.16
TXN-003274,2026-01-31,Client_1003,E-commerce,success,3235.51
TXN-003275,2026-01-29,Client_1003,Subscription,success,6201.34
TXN-003276,2026-01-21,Client_1002,Retail,success,9788.86
TXN-003277,2026-02-04,Client_1008,E-commerce,success,8469.28
TXN-003278,2026-01-29,Client_1004,Subscription,success,8929.66
TXN-003279,2026-04-28,Client_1004,Bank Transfer,success,2463.83
TXN-003280,2026-02-09,Client_1007,Retail,success,8510.94
TXN-003281,2026-02-27,Client_1004,Bills Payment,success,911.77
TXN-003282,2026-04-02,Client_1008,Subscription,success,8892.37
TXN-003283,2026-04-19,Client_1010,Subscription,success,7674.05
TXN-003284,2026-01-27,Client_1008,Subscription,success,5286.96
TXN-003285,2026-02-11,Client_1001,Subscription,success,3940.22
TXN-003286,2026-02-26,Client_1010,Bills Payment,success,7064.22
TXN-003287,2026-03-18,Client_1007,Bills Payment,success,2150.6
TXN-003288,2026-02-10,Client_1006,Subscription,success,7177.84
TXN-003289,2026-04-26,Client_1004,Subscription,success,4750.16
TXN-003290,2026-01-04,Client_1010,Bills Payment,success,740.48
TXN-003291,2026-04-02,Client_1001,Subscription,success,3659.25
TXN-003292,2026-01-03,Client_1008,Subscription,success,9100.96
TXN-003293,2026-01-12,Client_1007,Bank Transfer,success,2764.3
TXN-003294,2026-04-27,Client_1005,Subscription,success,2269.45
TXN-003295,2026-03-16,Client_1009,Retail,success,2037.55
TXN-003296,2026-01-05,Client_1007,Bank Transfer,success,2362.94
TXN-003297,2026-04-01,Client_1003,E-commerce,success,5572.96
TXN-003298,2026-02-02,Client_1002,Retail,failed,4585.7
TXN-003299,2026-02-07,Client_1003,Subscription,success,9168.03
TXN-003300,2026-01-30,Client_1007,Bank Transfer,success,761.11
TXN-003301,2026-04-22,Client_1002,Retail,success,6580.76
TXN-003302,2026-04-11,Client_1003,Bank Transfer,success,9425.96
TXN-003303,2026-04-25,Client_1003,Bills Payment,success,9617.29
TXN-003304,2026-03-19,Client_1002,E-commerce,success,2763.54
TXN-003305,2026-04-11,Client_1003,Retail,success,4679.12
TXN-003306,2026-04-08,Client_1006,Bills Payment,success,9328.29
TXN-003307,2026-02-01,Client_1001,Bank Transfer,success,7686.86
TXN-003308,2026-03-07,Client_1001,Retail,success,662.82
TXN-003309,2026-01-18,Client_1003,E-commerce,success,8480.72
TXN-003310,2026-01-31,Client_1010,Bank Transfer,success,2864.84
TXN-003311,2026-02-01,Client_1008,Bills Payment,success,7162.95
TXN-003312,2026-01-21,Client_1010,E-commerce,success,3836.51
TXN-003313,2026-01-01,Client_1005,Subscription,success,4950.57
TXN-003314,2026-04-07,Client_1007,Retail,success,4098.59
TXN-003315,2026-03-09,Client_1008,Retail,success,6094.62
TXN-003316,2026-04-02,Client_1007,Bank Transfer,success,4136.02
TXN-003317,2026-03-06,Client_1008,Bills Payment,success,2148.24
TXN-003318,2026-03-18,Client_1006,Bank Transfer,success,9051.24
TXN-003319,2026-02-18,Client_1007,Bank Transfer,success,3214.0
TXN-003320,2026-01-26,Client_1001,Bills Payment,success,6420.69
TXN-003321,2026-01-19,Client_1008,Retail,success,7517.33
TXN-003322,2026-03-25,Client_1005,Subscription,success,262.14
TXN-003323,2026-01-30,Client_1008,Bank Transfer,success,4716.86
TXN-003324,2026-03-01,Client_1006,Bills Payment,success,4216.42
TXN-003325,2026-01-07,Client_1004,Bills Payment,failed,9235.19
TXN-003326,2026-02-07,Client_1006,E-commerce,success,9102.98
TXN-003327,2026-04-24,Client_1007,E-commerce,success,3612.27
TXN-003328,2026-03-07,Client_1009,Subscription,success,9815.44
TXN-003329,2026-04-19,Client_1008,E-commerce,success,2015.45
TXN-003330,2026-04-29,Client_1009,Bills Payment,success,1102.9
TXN-003331,2026-04-06,Client_1009,Bank Transfer,success,5144.12
TXN-003332,2026-03-22,Client_1009,Bank Transfer,success,4093.78
TXN-003333,2026-04-13,Client_1010,Subscription,success,3332.79
TXN-003334,2026-02-17,Client_1001,Retail,success,8846.98
TXN-003335,2026-04-08,Client_1008,Subscription,success,457.94
TXN-003336,2026-04-10,Client_1009,Retail,success,9986.58
TXN-003337,2026-01-20,Client_1007,Bank Transfer,success,4454.63
TXN-003338,2026-04-03,Client_1005,Bills Payment,success,9158.45
TXN-003339,2026-01-12,Client_1010,Subscription,success,2280.35
TXN-003340,2026-01-06,Client_1005,E-commerce,failed,2025.49
TXN-003341,2026-03-14,Client_1004,Subscription,success,8843.35
TXN-003342,2026-02-24,Client_1009,Retail,success,9169.11
TXN-003343,2026-01-01,Client_1002,Bills Payment,success,2728.53
TXN-003344,2026-03-03,Client_1002,Bills Payment,success,9813.85
TXN-003345,2026-04-29,Client_1008,E-commerce,success,4650.1
TXN-003346,2026-04-26,Client_1006,Retail,success,3783.95
TXN-003347,2026-03-02,Client_1005,Retail,success,8902.79
TXN-003348,2026-04-15,Client_1006,Bank Transfer,success,6710.74
TXN-003349,2026-04-17,Client_1010,Retail,success,8081.27
TXN-003350,2026-04-10,Client_1004,Bills Payment,success,4395.35
TXN-003351,2026-02-04,Client_1006,Retail,success,9730.34
TXN-003352,2026-02-21,Client_1001,Retail,success,8644.95
TXN-003353,2026-01-14,Client_1003,Retail,success,7856.42
TXN-003354,2026-04-23,Client_1004,Subscription,failed,9267.91
TXN-003355,2026-03-31,Client_1009,Retail,success,7450.98
TXN-003356,2026-02-23,Client_1010,Bank Transfer,success,2500.69
TXN-003357,2026-03-21,Client_1008,E-commerce,success,9268.63
TXN-003358,2026-01-08,Client_1007,Subscription,success,1625.05
TXN-003359,2026-03-02,Client_1001,Bank Transfer,failed,1270.44
TXN-003360,2026-01-31,Client_1008,Subscription,failed,4023.81
TXN-003361,2026-01-28,Client_1007,Subscription,success,2936.03
TXN-003362,2026-03-20,Client_1003,Bank Transfer,success,3338.71
TXN-003363,2026-02-18,Client_1002,E-commerce,success,7982.32
TXN-003364,2026-01-02,Client_1003,Retail,success,8976.15
TXN-003365,2026-04-30,Client_1003,E-commerce,success,1857.97
TXN-003366,2026-01-18,Client_1005,Bank Transfer,success,9189.03
TXN-003367,2026-03-31,Client_1006,Retail,success,1735.69
TXN-003368,2026-02-09,Client_1006,E-commerce,success,5870.35
TXN-003369,2026-01-06,Client_1010,E-commerce,success,2003.26
TXN-003370,2026-01-22,Client_1007,Subscription,success,5974.36
TXN-003371,2026-03-20,Client_1009,E-commerce,success,2916.0
TXN-003372,2026-01-09,Client_1008,Retail,success,1658.2
TXN-003373,2026-04-10,Client_1009,E-commerce,success,2315.54
TXN-003374,2026-02-06,Client_1001,Subscription,success,6683.58
TXN-003375,2026-03-30,Client_1008,Subscription,success,5137.87
TXN-003376,2026-02-07,Client_1007,Subscription,success,2427.74
TXN-003377,2026-04-19,Client_1005,Bank Transfer,success,4666.74
TXN-003378,2026-04-01,Client_1003,E-commerce,success,5918.06
TXN-003379,2026-01-16,Client_1003,E-commerce,refunded,1348.49
TXN-003380,2026-04-03,Client_1002,Bank Transfer,success,6908.49
TXN-003381,2026-03-16,Client_1004,Subscription,success,1313.92
TXN-003382,2026-03-24,Client_1009,Retail,success,7120.2
TXN-003383,2026-04-25,Client_1008,E-commerce,success,3968.86
TXN-003384,2026-02-14,Client_1002,E-commerce,success,8545.37
TXN-003385,2026-02-02,Client_1007,Bills Payment,success,4688.69
TXN-003386,2026-02-20,Client_1006,Subscription,success,3336.39
TXN-003387,2026-04-01,Client_1007,Bank Transfer,failed,7539.99
TXN-003388,2026-04-22,Client_1003,E-commerce,success,1725.37
TXN-003389,2026-02-02,Client_1007,E-commerce,success,9884.85
TXN-003390,2026-01-19,Client_1001,Bills Payment,success,6078.83
TXN-003391,2026-02-05,Client_1004,Bills Payment,success,7731.51
TXN-003392,2026-03-22,Client_1006,Bank Transfer,success,3792.94
TXN-003393,2026-01-01,Client_1002,Subscription,success,9695.81
TXN-003394,2026-01-26,Client_1004,Bills Payment,success,6620.79
TXN-003395,2026-04-05,Client_1009,Bank Transfer,success,8906.91
TXN-003396,2026-03-17,Client_1010,Retail,success,7720.15
TXN-003397,2026-04-04,Client_1001,Subscription,refunded,5950.65
TXN-003398,2026-02-07,Client_1009,Subscription,success,3392.79
TXN-003399,2026-02-22,Client_1010,E-commerce,success,8794.52
TXN-003400,2026-04-29,Client_1008,Retail,success,9238.59
TXN-003401,2026-04-17,Client_1010,Bills Payment,success,3072.8
TXN-003402,2026-03-25,Client_1001,Bills Payment,success,5837.68
TXN-003403,2026-02-20,Client_1005,E-commerce,success,501.39
TXN-003404,2026-04-16,Client_1008,Bills Payment,success,4357.11
TXN-003405,2026-01-10,Client_1005,Retail,success,5510.8
TXN-003406,2026-02-23,Client_1001,Retail,success,7354.23
TXN-003407,2026-04-09,Client_1005,Retail,success,5016.69
TXN-003408,2026-03-16,Client_1004,Retail,success,2946.82
TXN-003409,2026-01-15,Client_1004,Subscription,success,3353.02
TXN-003410,2026-03-11,Client_1004,E-commerce,success,888.8
TXN-003411,2026-03-24,Client_1004,Subscription,success,1385.79
TXN-003412,2026-04-06,Client_1005,Bills Payment,success,6750.93
TXN-003413,2026-02-23,Client_1003,Subscription,success,1722.68
TXN-003414,2026-01-13,Client_1005,Bank Transfer,refunded,6946.42
TXN-003415,2026-03-23,Client_1002,E-commerce,refunded,8744.89
TXN-003416,2026-04-20,Client_1001,Bills Payment,success,7726.36
TXN-003417,2026-04-08,Client_1005,Bills Payment,success,4567.79
TXN-003418,2026-01-16,Client_1009,Retail,success,1308.77
TXN-003419,2026-03-27,Client_1010,Bank Transfer,success,3626.96
TXN-003420,2026-01-12,Client_1006,Bills Payment,success,1974.07
TXN-003421,2026-02-02,Client_1001,Retail,success,7953.77
TXN-003422,2026-01-12,Client_1002,Bills Payment,success,1687.36
TXN-003423,2026-04-15,Client_1009,Bills Payment,success,9254.67
TXN-003424,2026-03-22,Client_1006,E-commerce,success,3953.85
TXN-003425,2026-04-07,Client_1007,E-commerce,success,7781.04
TXN-003426,2026-02-21,Client_1004,Bills Payment,success,6411.14
TXN-003427,2026-04-10,Client_1010,E-commerce,refunded,7472.05
TXN-003428,2026-04-17,Client_1008,Retail,success,3934.03
TXN-003429,2026-03-24,Client_1006,Bills Payment,failed,460.16
TXN-003430,2026-01-25,Client_1001,Retail,success,9877.86
TXN-003431,2026-04-30,Client_1006,Bank Transfer,success,8391.44
TXN-003432,2026-02-10,Client_1008,E-commerce,success,1050.18
TXN-003433,2026-03-08,Client_1009,E-commerce,success,4786.96
TXN-003434,2026-03-12,Client_1009,Bank Transfer,success,8127.21
TXN-003435,2026-04-11,Client_1006,Bills Payment,success,8239.43
TXN-003436,2026-02-07,Client_1001,E-commerce,success,3072.03
TXN-003437,2026-01-18,Client_1005,Subscription,refunded,2878.61
TXN-003438,2026-04-19,Client_1007,E-commerce,refunded,3701.47
TXN-003439,2026-03-05,Client_1005,Bank Transfer,success,358.86
TXN-003440,2026-02-06,Client_1006,Bills Payment,success,8708.1
TXN-003441,2026-04-30,Client_1009,Retail,success,1091.21
TXN-003442,2026-01-15,Client_1002,Bank Transfer,success,3251.29
TXN-003443,2026-01-16,Client_1003,Retail,success,8023.68
TXN-003444,2026-01-30,Client_1001,Bank Transfer,success,7630.28
TXN-003445,2026-04-07,Client_1009,E-commerce,success,5534.47
TXN-003446,2026-03-15,Client_1009,Bank Transfer,failed,6613.21
TXN-003447,2026-01-13,Client_1007,E-commerce,success,8791.85
TXN-003448,2026-01-12,Client_1006,Bank Transfer,success,1455.23
TXN-003449,2026-01-13,Client_1010,E-commerce,success,4822.07
TXN-003450,2026-03-02,Client_1006,Subscription,success,2716.39
TXN-003451,2026-03-17,Client_1009,Bills Payment,success,1766.96
TXN-003452,2026-03-25,Client_1010,E-commerce,success,266.77
TXN-003453,2026-01-28,Client_1003,Bills Payment,success,8239.54
TXN-003454,2026-03-29,Client_1009,Bills Payment,refunded,152.34
TXN-003455,2026-03-08,Client_1005,Retail,success,7785.0
TXN-003456,2026-01-25,Client_1008,Retail,success,4354.26
TXN-003457,2026-03-20,Client_1007,Bills Payment,success,2997.79
TXN-003458,2026-01-18,Client_1007,Retail,success,5825.48
TXN-003459,2026-02-04,Client_1004,Retail,success,1334.02
TXN-003460,2026-02-23,Client_1005,Retail,success,9780.38
TXN-003461,2026-02-21,Client_1010,Bills Payment,success,6943.87
TXN-003462,2026-03-15,Client_1003,Retail,success,6743.14
TXN-003463,2026-01-17,Client_1001,Bills Payment,refunded,7474.31
TXN-003464,2026-04-04,Client_1002,Subscription,success,2259.54
TXN-003465,2026-01-15,Client_1010,E-commerce,success,7200.64
TXN-003466,2026-04-17,Client_1001,Subscription,success,2142.7
TXN-003467,2026-01-19,Client_1003,E-commerce,success,3318.6
TXN-003468,2026-02-22,Client_1007,Retail,success,4489.78
TXN-003469,2026-01-26,Client_1003,Bills Payment,success,1961.21
TXN-003470,2026-03-27,Client_1004,Subscription,success,2811.58
TXN-003471,2026-01-07,Client_1005,E-commerce,success,1670.19
TXN-003472,2026-04-11,Client_1001,Subscription,success,2118.01
TXN-003473,2026-01-15,Client_1005,Bills Payment,success,1852.89
TXN-003474,2026-04-09,Client_1001,Subscription,success,5342.96
TXN-003475,2026-03-17,Client_1008,Bank Transfer,success,2320.73
TXN-003476,2026-01-26,Client_1005,Subscription,refunded,2769.43
TXN-003477,2026-03-03,Client_1004,Subscription,failed,269.74
TXN-003478,2026-01-31,Client_1008,Subscription,success,9490.3
TXN-003479,2026-03-07,Client_1003,E-commerce,success,3771.26
TXN-003480,2026-02-02,Client_1002,Bank Transfer,success,5213.16
TXN-003481,2026-02-09,Client_1007,E-commerce,success,9575.83
TXN-003482,2026-01-14,Client_1004,Bank Transfer,success,2518.51
TXN-003483,2026-03-27,Client_1009,Retail,success,9251.86
TXN-003484,2026-04-28,Client_1003,Subscription,refunded,133.37
TXN-003485,2026-01-03,Client_1006,Retail,success,3478.83
TXN-003486,2026-03-03,Client_1004,Bills Payment,success,3132.75
TXN-003487,2026-04-08,Client_1007,Bank Transfer,success,2792.22
TXN-003488,2026-01-26,Client_1007,Retail,success,3633.19
TXN-003489,2026-02-18,Client_1008,Retail,success,2524.35
TXN-003490,2026-01-06,Client_1006,Bank Transfer,success,2487.55
TXN-003491,2026-02-12,Client_1008,Bills Payment,success,5668.11
TXN-003492,2026-03-30,Client_1002,E-commerce,success,1456.26
TXN-003493,2026-02-22,Client_1001,Bills Payment,success,5396.31
TXN-003494,2026-04-05,Client_1002,E-commerce,success,9761.68
TXN-003495,2026-02-26,Client_1003,Bills Payment,success,2262.86
TXN-003496,2026-01-13,Client_1001,Bank Transfer,success,5916.25
TXN-003497,2026-01-16,Client_1005,Retail,failed,8941.72
TXN-003498,2026-01-12,Client_1006,Bills Payment,success,1025.75
TXN-003499,2026-02-02,Client_1010,Retail,success,9388.89
TXN-003500,2026-01-31,Client_1001,Subscription,success,5456.64
TXN-003501,2026-03-26,Client_1001,Subscription,success,2241.95
TXN-003502,2026-02-22,Client_1006,E-commerce,success,5870.5
TXN-003503,2026-04-29,Client_1010,Bank Transfer,success,6994.15
TXN-003504,2026-04-30,Client_1006,Subscription,success,1726.51
TXN-003505,2026-04-05,Client_1002,Retail,success,2825.05
TXN-003506,2026-01-23,Client_1003,Bills Payment,success,7351.16
TXN-003507,2026-01-26,Client_1004,Bills Payment,success,4662.47
TXN-003508,2026-03-26,Client_1008,Bills Payment,success,411.76
TXN-003509,2026-04-03,Client_1004,Bank Transfer,success,8813.65
TXN-003510,2026-02-08,Client_1007,Bills Payment,success,8352.83
TXN-003511,2026-01-21,Client_1008,Subscription,success,3807.9
TXN-003512,2026-03-10,Client_1003,Subscription,success,7667.73
TXN-003513,2026-01-28,Client_1002,Bills Payment,success,4402.72
TXN-003514,2026-03-31,Client_1003,Bank Transfer,success,7165.85
TXN-003515,2026-04-24,Client_1009,Retail,failed,9179.66
TXN-003516,2026-02-12,Client_1008,Bills Payment,success,5983.27
TXN-003517,2026-03-26,Client_1010,Bills Payment,failed,4306.37
TXN-003518,2026-03-20,Client_1008,Bank Transfer,success,6102.18
TXN-003519,2026-04-29,Client_1001,Bills Payment,success,3817.71
TXN-003520,2026-03-10,Client_1008,E-commerce,success,1241.94
TXN-003521,2026-03-30,Client_1003,E-commerce,success,7032.67
TXN-003522,2026-04-20,Client_1002,Retail,success,9102.4
TXN-003523,2026-03-16,Client_1003,E-commerce,success,5436.35
TXN-003524,2026-01-30,Client_1003,Bills Payment,failed,5133.32
TXN-003525,2026-03-19,Client_1009,E-commerce,success,5567.55
TXN-003526,2026-02-13,Client_1009,Retail,success,2685.29
TXN-003527,2026-03-12,Client_1003,Bills Payment,success,4956.03
TXN-003528,2026-04-18,Client_1004,Bills Payment,success,2283.03
TXN-003529,2026-03-23,Client_1002,Retail,success,4479.24
TXN-003530,2026-02-24,Client_1009,E-commerce,success,3286.24
TXN-003531,2026-01-22,Client_1005,Bank Transfer,success,7678.25
TXN-003532,2026-04-10,Client_1001,E-commerce,success,7258.59
TXN-003533,2026-01-11,Client_1006,Bills Payment,success,8098.92
TXN-003534,2026-03-16,Client_1002,E-commerce,success,4859.72
TXN-003535,2026-04-14,Client_1002,Subscription,success,5436.41
TXN-003536,2026-02-17,Client_1001,Retail,success,1582.77
TXN-003537,2026-02-15,Client_1006,Subscription,success,7967.43
TXN-003538,2026-03-06,Client_1005,Bank Transfer,success,941.9
TXN-003539,2026-04-15,Client_1003,Retail,success,5446.13
TXN-003540,2026-02-06,Client_1008,Retail,failed,858.38
TXN-003541,2026-01-23,Client_1005,Retail,success,520.35
TXN-003542,2026-02-18,Client_1008,E-commerce,success,4726.4
TXN-003543,2026-01-06,Client_1010,E-commerce,success,2686.72
TXN-003544,2026-02-01,Client_1007,Bank Transfer,success,978.02
TXN-003545,2026-04-03,Client_1009,Bank Transfer,success,4111.32
TXN-003546,2026-03-14,Client_1002,Bills Payment,success,7997.23
TXN-003547,2026-03-07,Client_1004,Bank Transfer,success,585.08
TXN-003548,2026-02-09,Client_1003,Retail,success,514.54
TXN-003549,2026-04-02,Client_1001,Subscription,success,2158.37
